"YEAR","CASEID","SERIAL","STRATA","PERNUM","LINENO","WT06","AGE","SEX","RACE","AGE_CPS8","BMI","EDUC","OCC2_CPS8","IND2_CPS8","EARNWEEK","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_GOVSERV","ACT_HHACT","ACT_HHSERV","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK"
2010,20100807101265,8449,2902,1,1,3850018.369568000,51,2,100,51,,31,150,300,99999.99,60,0,0,40,0,470,0,735,0,0,0,0,135,0,0,0,0
2010,20100807101271,8450,2300,1,1,4704048.240323000,53,1,100,53,,43,127,251,99999.99,0,60,0,60,0,45,0,528,0,0,0,0,90,420,237,0,0
2010,20100807101272,8451,2701,1,1,9475527.143774000,63,1,100,63,,41,123,292,1246.15,0,0,0,30,0,50,0,576,0,0,0,0,165,90,88,0,441
2010,20100807101273,8452,3101,1,1,12778130.26735800,18,1,100,18,,16,190,140,369.0,0,7,0,40,0,130,0,470,0,0,0,0,35,60,70,0,628
2010,20100807101280,8453,600,1,1,2317347.964179000,40,1,100,39,,40,131,300,1760.46,0,0,360,120,0,60,0,380,0,0,0,0,150,0,15,0,355
2010,20100807101282,8454,600,1,1,5178176.990681000,18,2,110,17,,16,9999,9999,99999.99,0,0,60,0,0,76,0,531,0,0,15,0,346,0,342,70,0
2010,20100807101283,8455,800,1,1,2682856.130675000,37,1,100,37,,21,190,290,865.38,10,0,0,120,0,130,0,575,0,90,70,0,405,0,40,0,0
2010,20100807101284,8456,600,1,1,2426843.318445000,80,2,100,80,,40,9999,9999,99999.99,0,0,0,215,0,40,0,572,0,0,15,118,270,0,130,0,0
2010,20100807101293,8457,3900,1,1,8577821.680984000,55,1,100,55,,21,200,132,99999.99,0,0,0,30,0,65,0,600,0,0,60,0,655,0,30,0,0
2010,20100807101297,8458,4800,1,1,3460219.630651000,45,2,110,45,,40,111,201,1307.69,0,0,0,35,0,44,0,495,15,5,0,30,296,0,51,0,469
2010,20100807101298,8459,2600,1,1,13601462.22220100,16,1,100,16,,14,9999,9999,99999.99,0,0,0,55,0,0,0,708,0,0,0,0,270,383,24,0,0
2010,20100807101299,8460,3600,1,1,7239859.908205000,33,2,100,33,,40,150,120,769.23,0,0,0,90,0,450,0,585,0,0,0,0,165,0,150,0,0
2010,20100807101300,8461,4701,1,1,2366408.293096000,40,2,100,40,,31,125,240,211.53,30,0,0,90,0,495,0,645,0,0,0,0,120,0,0,30,0
2010,20100807101302,8462,600,1,1,2583035.393474000,34,2,131,33,,40,140,160,1634.61,0,0,85,273,0,90,0,615,0,90,30,0,120,0,137,0,0
2010,20100807101303,8463,1500,1,1,12566731.57334900,43,1,131,43,,21,160,100,751.2,0,0,0,30,0,630,0,595,0,0,0,0,175,0,10,0,0
2010,20100807101306,8464,2600,1,1,8376069.931546000,51,1,100,50,,40,110,230,99999.99,0,0,0,15,0,90,0,420,0,0,0,0,305,0,90,0,460
2010,20100807101313,8465,103,1,1,6269670.402342000,70,2,100,70,,21,140,160,260.1,0,0,0,20,0,10,0,396,0,0,20,0,435,0,50,0,340
2010,20100807101315,8466,1200,1,1,1410228.280373000,70,1,110,70,,21,9999,9999,99999.99,0,24,0,75,0,236,0,518,135,0,45,0,40,0,90,207,0
2010,20100807101316,8467,3600,1,1,21086391.10832300,64,1,100,64,,14,9999,9999,99999.99,0,32,0,380,0,77,0,575,0,0,0,0,60,0,316,0,0
2010,20100807101318,8468,900,1,1,13924152.81971800,68,1,100,68,,21,9999,9999,99999.99,0,0,0,131,0,7,0,510,0,0,25,0,563,0,204,0,0
2010,20100807101324,8469,3000,1,1,5897231.233667000,52,1,100,51,,21,190,190,99999.99,0,0,0,10,0,40,0,665,0,0,0,0,409,300,16,0,0
2010,20100807101325,8470,900,1,1,3615979.586976000,53,1,100,53,,42,110,200,99999.99,60,0,0,90,0,0,0,410,0,0,63,0,345,232,120,0,120
2010,20100807101327,8471,800,1,1,8614490.630748000,27,2,100,27,,40,123,240,300.0,30,0,0,75,0,45,0,600,0,0,30,0,135,0,75,0,450
2010,20100807101329,8472,2900,1,1,9156451.790420000,19,1,100,19,,21,132,271,271.25,0,0,0,0,0,95,0,710,0,0,0,0,185,0,45,0,405
2010,20100807101330,8473,2400,1,1,1939417.505809000,64,1,100,64,,43,125,240,2073.17,0,0,0,75,0,585,0,720,0,0,0,0,60,0,0,0,0
2010,20100807101333,8474,2600,1,1,3822466.330994000,37,2,110,37,,21,130,250,440.0,0,0,0,60,0,0,0,540,0,0,140,0,240,0,50,0,410
2010,20100807101335,8475,2600,1,1,2712757.880091000,38,2,100,38,,41,125,240,99999.99,0,0,0,125,0,35,0,490,0,175,0,205,270,0,140,0,0
2010,20100807101336,8476,4900,1,1,7538004.399770000,21,2,100,21,,30,140,160,164.56,0,0,0,75,0,0,0,725,75,0,60,0,404,0,101,0,0
2010,20100807101343,8477,600,1,1,12258801.93609800,20,1,110,20,,16,9999,9999,99999.99,0,0,0,20,0,45,0,530,0,0,120,0,351,265,109,0,0
2010,20100807101344,8478,4205,1,1,18053256.36634500,50,1,100,50,,21,170,120,680.0,0,0,0,120,0,0,0,320,0,10,0,0,365,0,140,0,485
2010,20100807101347,8479,1900,1,1,2040072.224926000,37,1,100,37,,40,170,120,99999.99,65,0,0,60,0,20,0,525,0,0,0,0,160,325,105,0,180
2010,20100807101349,8480,2600,1,1,6502762.419779000,34,2,100,34,,40,111,250,1560.0,49,0,0,25,0,4,0,538,7,0,0,0,30,0,158,0,540
2010,20100807101351,8481,2600,1,1,14964433.35337500,17,2,110,17,,15,9999,9999,99999.99,0,0,0,30,0,120,0,950,0,0,0,0,300,0,40,0,0
2010,20100807101353,8482,800,1,1,3987694.798744000,43,1,100,42,,21,180,110,1596.15,200,0,0,90,0,15,0,340,0,0,0,0,465,0,125,60,145
2010,20100807101358,8483,600,1,1,11957577.54599000,51,2,100,51,,40,123,240,99999.99,0,90,0,90,0,120,0,600,0,0,105,0,300,0,135,0,0
2010,20100807101361,8484,4400,1,1,6955589.075607000,50,1,100,49,,42,200,170,99999.99,0,0,0,150,0,0,0,500,0,0,0,0,150,0,0,0,640
2010,20100807101364,8485,2500,1,1,2419540.088888000,43,1,100,42,,40,121,133,900.0,60,0,0,45,0,615,0,600,0,0,0,0,120,0,0,0,0
2010,20100807101367,8486,2006,1,1,1459434.973446000,71,2,100,71,,30,140,210,99999.99,0,0,0,90,0,260,0,685,0,0,0,0,220,0,20,0,165
2010,20100807101371,8487,3600,1,1,5289329.522440000,62,2,100,62,,40,9999,9999,99999.99,0,0,0,90,0,140,0,660,0,0,15,0,305,0,50,0,180
2010,20100807101375,8488,3900,1,1,6040800.321809000,41,1,100,41,,30,200,170,1500.0,0,0,0,60,0,20,0,420,0,0,0,0,258,0,80,0,602
2010,20100807101382,8489,600,1,1,5142165.426314000,35,2,100,35,,30,127,250,960.0,2,0,0,55,0,232,0,370,0,0,118,0,0,0,103,0,530
2010,20100807101383,8490,4708,1,1,23342038.24294500,20,2,100,20,,20,140,160,99999.99,0,0,0,30,0,0,0,940,0,0,0,0,470,0,0,0,0
2010,20100807101385,8491,600,1,1,3478192.348764000,37,2,100,37,,30,130,291,99999.99,0,0,0,60,0,30,0,620,0,0,0,0,180,60,80,0,410
2010,20100807101388,8492,4005,1,1,10189768.49192600,45,1,100,45,,21,180,120,99999.99,0,0,0,165,0,0,0,540,0,0,0,0,90,0,41,0,604
2010,20100807101392,8493,3600,1,1,1588226.005074000,35,1,100,35,,32,131,300,1153.84,0,0,0,40,0,60,0,610,0,0,0,0,180,0,75,0,475
2010,20100807101403,8494,1902,1,1,2648161.054317000,27,1,201,26,,30,131,250,99999.99,30,0,120,90,0,420,0,510,0,0,0,0,270,0,0,0,0
2010,20100807101404,8495,1700,1,1,5700711.512780000,51,1,100,51,,32,9999,9999,99999.99,0,0,0,540,0,0,0,475,0,0,90,195,0,0,140,0,0
2010,20100807101406,8496,1800,1,1,5213351.234100000,66,2,100,66,,21,200,170,99999.99,0,0,0,30,0,145,0,585,0,0,0,230,255,0,75,120,0
2010,20100807101409,8497,3700,1,1,2443544.520363000,44,2,201,44,,40,127,250,972.0,0,0,0,150,0,40,0,703,0,0,60,0,150,270,67,0,0
2010,20100807101411,8498,900,1,1,6484942.652338000,42,2,100,42,,40,110,251,99999.99,40,0,0,45,0,220,0,515,0,0,60,0,230,0,40,0,290
2010,20100807101419,8499,2500,1,1,6577588.007050000,45,1,100,45,,30,9999,9999,99999.99,0,0,0,60,0,15,0,1005,0,0,0,0,345,0,0,0,0
2010,20100807101421,8500,4900,1,1,4474619.098709000,85,1,100,85,,31,9999,9999,99999.99,0,0,0,165,0,30,0,660,0,0,0,0,585,0,0,0,0
2010,20100807101425,8501,5400,1,1,12014832.31193900,49,2,100,48,,32,110,150,899.51,0,0,0,45,0,181,0,524,0,0,0,0,190,0,30,0,470
2010,20100807101428,8502,5100,1,1,4196277.011721000,66,2,100,66,,30,9999,9999,99999.99,0,0,0,90,0,0,0,940,45,90,0,0,150,0,125,0,0
2010,20100807101430,8503,3600,1,1,2562863.974543000,30,2,100,30,,41,125,240,1711.53,30,0,0,40,0,0,0,540,0,0,0,0,605,0,225,0,0
2010,20100807101431,8504,600,1,1,13730417.99991600,25,2,100,25,,21,150,251,640.0,220,0,0,60,0,10,0,550,0,0,45,0,0,0,75,0,480
2010,20100807101432,8505,5512,1,1,1750207.186843000,71,1,100,70,,14,9999,9999,99999.99,0,0,0,15,0,100,0,600,0,0,1,0,677,0,47,0,0
2010,20100807101434,8506,2500,1,1,6450978.087610000,36,1,100,35,,20,170,120,99999.99,0,0,0,90,0,0,0,570,0,0,480,0,180,0,120,0,0
2010,20100807101436,8507,4501,1,1,3827193.119307000,60,1,100,59,,41,111,300,99999.99,0,0,0,75,0,0,0,240,0,0,0,0,1125,0,0,0,0
2010,20100807101441,8508,800,1,1,3371870.658171000,22,1,100,21,,30,110,270,481.25,0,5,0,120,0,0,0,1020,0,0,0,0,295,0,0,0,0
2010,20100807101446,8509,2400,1,1,1555580.085336000,77,2,110,77,,40,9999,9999,99999.99,0,0,0,20,0,145,0,630,0,0,0,150,495,0,0,0,0
2010,20100807101449,8510,4500,1,1,5254890.739119000,37,1,100,37,,41,140,160,1923.07,11,0,0,0,0,60,0,504,0,0,10,0,60,123,132,0,540
2010,20100807101452,8511,4205,1,1,13194819.32131100,40,1,100,39,,14,110,136,99999.99,1,0,0,120,0,169,0,539,0,0,0,60,10,0,4,0,537
2010,20100807101458,8512,3700,1,1,4595940.296259000,59,2,100,58,,31,150,250,400.0,0,60,0,25,0,19,0,690,0,0,0,0,546,0,100,0,0
2010,20100807101461,8513,3600,1,1,6845194.254642000,85,2,100,85,,30,9999,9999,99999.99,0,0,0,325,0,65,0,320,120,0,0,0,610,0,0,0,0
2010,20100807101466,8514,1600,1,1,5376586.064322000,80,2,100,80,,21,9999,9999,99999.99,0,0,0,85,0,175,0,675,60,0,80,0,300,0,65,0,0
2010,20100807101468,8515,600,1,1,4306264.797172000,23,1,100,23,,30,131,231,480.0,0,40,103,115,0,25,0,620,0,0,60,0,0,167,310,0,0
2010,20100807101469,8516,1700,1,1,2813087.775817000,39,2,100,39,,40,125,240,800.0,30,0,0,120,0,140,0,645,0,0,0,0,180,150,165,0,10
2010,20100807101470,8517,2201,1,1,8399338.370940000,50,1,100,50,,40,110,194,2884.61,0,0,0,30,0,127,0,510,0,0,35,0,292,0,386,0,60
2010,20100807101472,8518,4805,1,1,18328423.31949400,26,2,110,26,,12,9999,9999,520.0,15,0,0,55,0,60,0,585,0,0,0,0,45,0,95,0,465
2010,20100807101473,8519,2202,1,1,16245383.22907700,37,1,110,36,,21,190,146,641.2,0,0,0,25,0,0,0,555,0,0,5,0,166,90,117,0,482
2010,20100807101474,8520,2400,1,1,3933051.849931000,52,1,110,52,,21,170,120,99999.99,0,0,0,50,0,0,0,540,0,0,1,0,829,0,20,0,0
2010,20100807101476,8521,3600,1,1,10851725.64591100,48,1,131,47,,21,200,271,250.0,0,0,0,70,0,0,0,600,0,0,90,0,255,0,126,0,299
2010,20100807101477,8522,2300,1,1,4760381.699774000,37,2,100,37,,21,124,220,615.38,25,0,0,33,0,112,0,510,0,0,10,0,120,102,54,0,464
2010,20100807101480,8523,600,1,1,4649449.173868000,70,2,100,64,,21,9999,9999,99999.99,0,0,0,65,0,0,0,552,15,0,0,45,733,0,30,0,0
2010,20100807101481,8524,800,1,1,17233362.95046600,20,2,100,20,,21,132,271,248.0,82,19,0,2,0,85,0,525,0,5,35,0,360,0,83,0,244
2010,20100807101482,8525,5300,1,1,3327800.286953000,54,2,131,53,,40,126,192,1040.0,0,90,0,85,0,20,0,530,0,75,30,5,475,0,130,0,0
2010,20100807101484,8526,2400,1,1,11803629.84871200,17,2,100,16,,16,9999,9999,99999.99,0,0,180,30,0,60,0,420,0,0,0,0,380,350,20,0,0
2010,20100807101485,8527,1809,1,1,9463206.361022000,45,2,100,45,,32,150,137,425.0,18,0,0,45,0,150,0,705,0,0,93,0,30,0,86,195,0
2010,20100807101487,8528,100,1,1,3372904.829006000,42,2,110,42,,32,127,251,980.0,0,0,0,20,0,50,0,390,120,0,60,0,735,0,65,0,0
2010,20100807101489,8529,2800,1,1,2124617.857903000,52,2,100,52,,30,9999,9999,99999.99,0,0,0,55,0,270,0,480,0,0,125,0,470,0,40,0,0
2010,20100807101490,8530,4200,1,1,1734328.901480000,66,2,110,65,,21,9999,9999,99999.99,0,0,0,0,0,0,0,600,0,0,0,0,60,495,285,0,0
2010,20100807101493,8531,3903,1,1,4696744.876500000,59,2,110,59,,30,150,300,932.8,0,0,0,60,0,3,0,500,0,0,0,37,45,0,150,0,645
2010,20100807101497,8532,5500,1,1,1860966.548154000,52,1,100,52,,41,110,138,99999.99,0,0,0,60,0,259,0,525,0,0,5,0,210,0,325,0,0
2010,20100807101503,8533,400,1,1,5049800.257506000,25,1,100,25,,21,131,300,692.3,0,0,0,40,0,40,0,380,0,0,0,0,375,45,60,0,500
2010,20100807101506,8534,3600,1,1,2454746.945876000,80,2,100,80,,21,9999,9999,99999.99,0,0,0,105,0,55,0,572,0,0,0,0,708,0,0,0,0
2010,20100807101507,8535,4800,1,1,11474675.56556800,31,1,110,31,,21,140,160,410.0,300,0,0,0,0,0,0,390,0,0,0,0,165,0,30,0,555
2010,20100807101511,8536,3702,1,1,1566865.853559000,80,2,110,80,,41,9999,9999,99999.99,0,0,0,0,0,0,0,720,0,0,0,195,280,0,100,145,0
2010,20100807101515,8537,4800,1,1,4436475.713431000,65,2,100,65,,21,9999,9999,99999.99,0,0,0,50,0,90,0,690,0,0,0,20,590,0,0,0,0
2010,20100807101518,8538,2700,1,1,4181218.193841000,17,1,110,17,,15,9999,9999,99999.99,0,0,0,25,0,0,0,875,120,0,0,0,180,240,0,0,0
2010,20100807101519,8539,2904,1,1,3287496.499479000,28,1,100,28,,21,190,131,360.0,0,0,0,60,0,60,0,570,0,0,15,0,705,0,30,0,0
2010,20100807101520,8540,2400,1,1,16023008.66861500,26,1,110,25,,40,150,201,865.38,0,0,0,135,0,0,0,450,0,0,0,0,105,95,115,0,540
2010,20100807101523,8541,600,1,1,6310730.646234000,41,2,100,41,,30,111,200,769.23,0,0,0,75,0,495,0,600,0,0,0,0,270,0,0,0,0
2010,20100807101525,8542,2900,1,1,2741314.765029000,31,1,100,31,,30,9999,9999,99999.99,0,0,0,30,0,0,0,420,0,0,0,0,990,0,0,0,0
2010,20100807101529,8543,2500,1,1,1397723.720914000,41,2,100,41,,21,200,170,427.5,0,0,0,30,0,300,0,750,0,0,15,0,304,0,41,0,0
2010,20100807101531,8544,1603,1,1,5097329.928185000,60,1,100,60,,21,133,240,600.0,0,0,0,315,0,0,0,345,0,0,0,0,180,0,30,0,570
2010,20100807101532,8545,1602,1,1,4502867.201408000,16,1,100,16,,14,160,100,159.0,0,0,0,20,0,60,0,650,0,0,0,0,15,0,20,0,675
2010,20100807101533,8546,1200,1,1,1117864.276321000,73,1,100,73,,21,9999,9999,99999.99,0,0,0,20,0,5,0,450,0,0,0,0,945,0,20,0,0
2010,20100807101541,8547,3600,1,1,3325778.343243000,68,2,110,67,,40,9999,9999,99999.99,0,0,0,120,0,241,0,480,0,0,0,0,599,0,0,0,0
2010,20100807101543,8548,600,1,1,11204083.05478200,79,2,100,79,,30,9999,9999,99999.99,0,0,0,30,0,160,0,770,0,0,20,0,450,0,10,0,0
2010,20100807101544,8549,2200,1,1,3148077.782185000,36,1,110,36,,30,131,300,615.38,0,0,0,75,0,20,0,690,0,0,30,0,605,0,20,0,0
2010,20100807101546,8550,5506,1,1,1390388.793889000,51,2,100,51,,30,170,120,576.92,0,0,0,45,0,216,0,619,0,0,15,0,0,0,60,0,485
2010,20100807101547,8551,2200,1,1,1296356.074520000,73,1,110,72,,12,9999,9999,99999.99,0,0,0,15,0,0,0,270,0,0,0,0,1155,0,0,0,0
2010,20100807101549,8552,2200,1,1,3433383.767116000,15,2,110,15,,16,9999,9999,99999.99,0,0,0,10,0,20,0,670,30,0,0,0,460,240,10,0,0
2010,20100807101553,8553,2500,1,1,5251631.189549000,85,1,100,85,,30,9999,9999,99999.99,0,0,0,50,0,103,0,617,0,0,0,0,670,0,0,0,0
2010,20100807101558,8554,2700,1,1,4031304.298614000,55,2,110,55,,32,190,133,882.0,0,0,0,80,0,70,0,378,0,0,5,10,180,0,67,0,620
2010,20100807101563,8555,600,1,1,4001408.760595000,57,2,100,57,,40,125,252,1176.92,0,0,0,60,0,125,0,550,0,0,0,0,80,60,50,0,515
2010,20100807101565,8556,105,1,1,4574827.176813000,41,2,100,40,,21,111,201,99999.99,0,0,0,310,0,160,0,690,0,0,120,0,60,0,100,0,0
2010,20100807101566,8557,4800,1,1,7070938.881462000,35,1,110,35,,41,123,300,1538.46,90,0,0,15,0,0,0,565,0,180,0,0,480,90,20,0,0
2010,20100807101569,8558,2703,1,1,11261407.30344200,77,1,100,77,,30,9999,9999,99999.99,0,0,0,50,0,0,0,540,0,0,0,0,850,0,0,0,0
2010,20100807101570,8559,3400,1,1,2780354.534196000,74,1,110,74,,17,9999,9999,99999.99,0,0,0,30,0,0,0,630,0,0,0,0,690,30,60,0,0
2010,20100807101574,8560,800,1,1,7614042.006710000,60,1,100,60,,30,180,170,1634.61,120,3,0,30,0,0,0,540,0,0,0,0,150,0,90,0,507
2010,20100807101577,8561,4802,1,1,11394999.12351400,17,2,100,17,,13,9999,9999,99999.99,0,0,0,105,0,0,0,700,0,0,0,0,625,0,10,0,0
2010,20100807101578,8562,2607,1,1,12178327.23726800,42,1,100,42,,41,110,170,1153.84,0,0,0,55,0,0,0,575,0,0,0,0,170,0,30,0,610
2010,20100807101582,8563,2000,1,1,4332276.232243000,15,1,100,15,,13,9999,9999,99999.99,0,0,0,0,0,0,0,600,0,0,0,0,733,105,2,0,0
2010,20100807101583,8564,2900,1,1,2095627.610890000,78,2,100,78,,30,9999,9999,99999.99,0,0,0,90,0,125,0,700,30,0,10,100,220,0,165,0,0
2010,20100807101587,8565,5300,1,1,5051302.059328000,41,1,100,40,,40,133,231,99999.99,0,0,0,15,0,0,0,660,0,0,0,0,165,0,20,0,580
2010,20100807101588,8566,1304,1,1,3424307.580818000,42,1,110,42,,21,180,135,800.0,0,0,0,50,0,245,0,705,0,0,0,0,0,0,145,0,295
2010,20100807101590,8567,600,1,1,7145306.839549000,32,2,100,32,,40,125,240,807.69,130,0,0,60,0,35,0,530,0,0,10,0,45,30,130,0,395
2010,20100807101591,8568,2100,1,1,7770951.533802000,47,2,100,47,,31,127,251,865.38,0,0,0,20,0,30,0,405,0,0,0,0,120,0,30,0,835
2010,20100807101592,8569,5102,1,1,2757128.171063000,65,2,110,65,,30,150,160,365.38,0,1,0,15,0,157,0,534,20,0,8,0,89,45,72,0,499
2010,20100807101594,8570,1000,1,1,5070388.096683000,23,2,100,23,,16,132,271,160.0,170,0,0,0,0,30,0,550,0,0,0,0,60,0,145,0,485
2010,20100807101608,8571,2600,1,1,9471162.015608000,30,1,100,29,,21,132,271,99999.99,330,0,0,150,0,150,0,570,0,0,0,0,240,0,0,0,0
2010,20100807101609,8572,4000,1,1,1573798.575062000,57,2,100,57,,21,110,220,1714.4,0,0,0,30,0,201,0,550,0,0,122,0,432,0,105,0,0
2010,20100807101612,8573,4100,1,1,3272121.453790000,57,2,100,57,,31,125,240,1044.0,0,0,0,90,0,55,0,465,0,0,0,0,285,0,60,0,485
2010,20100807101613,8574,3600,1,1,12230271.99160000,51,1,100,51,,21,140,150,326.92,0,0,0,30,0,60,0,590,0,240,30,0,181,0,129,0,120
2010,20100807101617,8575,3600,1,1,4664644.035035000,53,2,110,53,,30,9999,9999,99999.99,0,0,0,5,0,0,0,815,0,360,0,0,180,0,80,0,0
2010,20100807101618,8576,604,1,1,4413176.004101000,31,2,100,30,,16,140,160,99999.99,45,0,0,40,0,185,0,512,0,0,50,120,345,0,93,0,0
2010,20100807101619,8577,4800,1,1,2579738.922454000,34,2,100,34,,40,111,201,900.0,564,0,0,0,0,0,0,565,0,15,15,0,0,90,26,0,165
2010,20100807101621,8578,4800,1,1,2549225.572660000,47,2,100,47,,30,9999,9999,99999.99,0,0,0,40,0,60,0,675,0,0,0,0,470,0,195,0,0
2010,20100807101622,8579,2600,1,1,1745024.441902000,28,1,100,28,,21,150,160,99999.99,0,10,0,35,0,0,0,470,0,0,0,0,735,0,190,0,0
2010,20100807101624,8580,3400,1,1,4803318.883756000,65,2,100,65,,41,125,240,500.0,0,0,0,30,0,140,0,630,0,0,0,0,604,0,36,0,0
2010,20100807101626,8581,4800,1,1,4937869.688330000,26,2,131,26,,30,9999,9999,99999.99,150,0,0,45,0,90,0,750,0,0,0,0,195,0,60,0,0
2010,20100807101628,8582,4800,1,1,3534253.355254000,29,2,100,28,,12,9999,9999,99999.99,0,0,0,90,0,305,0,645,0,0,0,0,390,0,10,0,0
2010,20100807101634,8583,2705,1,1,3572744.174392000,30,1,100,29,,21,170,101,576.92,60,0,0,210,0,470,0,610,0,0,0,0,70,0,20,0,0
2010,20100807101635,8584,2701,1,1,4810275.557886000,36,1,100,36,,30,110,210,1500.0,105,0,0,30,0,100,0,490,0,0,0,0,40,0,130,0,545
2010,20100807101637,8585,3600,1,1,2859565.447577000,19,1,100,19,,30,9999,9999,99999.99,0,0,0,150,0,45,0,490,0,0,0,0,290,270,195,0,0
2010,20100807101642,8586,4700,1,1,6620346.338320000,77,2,100,76,,21,9999,9999,99999.99,0,0,0,55,0,191,0,615,20,0,55,0,394,0,110,0,0
2010,20100807101643,8587,600,1,1,21403980.29045000,32,2,100,31,,42,124,220,1346.15,0,0,0,0,0,0,0,421,0,0,0,0,15,0,105,0,899
2010,20100807101646,8588,2600,1,1,3444702.195136000,53,2,110,52,,21,140,231,700.0,0,0,0,75,0,60,0,522,0,0,25,0,193,0,105,0,460
2010,20100807101647,8589,3700,1,1,7297997.911124000,16,1,100,15,,14,9999,9999,99999.99,0,0,0,20,0,0,0,760,0,0,0,0,480,0,0,0,0
2010,20100807101649,8590,4800,1,1,6147015.322154000,51,1,100,50,,41,9999,9999,99999.99,0,0,0,60,0,300,0,540,0,0,0,0,360,0,0,0,0
2010,20100807101651,8591,600,1,1,2797282.939186000,36,1,100,35,,21,133,231,400.0,0,0,0,200,0,205,0,465,0,0,300,0,120,0,140,0,0
2010,20100807101661,8592,1903,1,1,9756038.889492000,60,1,100,59,,30,170,120,1326.92,0,0,0,73,0,10,0,315,0,0,0,0,397,0,28,0,602
2010,20100807101666,8593,5506,1,1,2267862.658450000,38,2,100,38,,42,122,240,1076.92,0,0,0,50,0,0,0,720,0,0,15,75,180,290,80,0,30
2010,20100807101667,8594,600,1,1,2432304.600564000,41,2,100,40,,40,9999,9999,99999.99,160,15,0,150,0,50,0,565,0,0,45,0,90,0,125,240,0
2010,20100807101669,8595,5302,1,1,4071184.240668000,64,1,100,64,,41,9999,9999,99999.99,0,0,0,60,0,0,0,1320,0,0,0,0,60,0,0,0,0
2010,20100807101672,8596,4601,1,1,6246103.725669000,19,1,100,19,,17,160,140,350.0,0,0,0,43,0,0,0,510,0,0,0,0,210,0,4,0,673
2010,20100807101673,8597,2400,1,1,2362154.430387000,64,1,131,64,,43,9999,9999,99999.99,0,105,0,70,0,205,0,455,0,0,50,0,225,140,190,0,0
2010,20100807101674,8598,2600,1,1,8144215.406379000,58,1,100,58,,21,9999,9999,99999.99,60,15,0,70,0,150,0,431,0,0,30,65,409,90,24,0,0
2010,20100807101677,8599,1300,1,1,6951703.478668000,55,2,100,55,,43,125,240,99999.99,0,2,0,50,0,250,0,618,0,0,120,0,200,30,50,0,0
2010,20100807101679,8600,600,1,1,2930787.198760000,54,1,100,54,,41,110,220,2884.61,0,0,0,135,0,121,0,714,0,0,0,0,150,150,50,0,120
2010,20100807101681,8601,4100,1,1,899859.6063250000,48,2,100,47,,32,140,220,16.15,0,0,0,30,0,25,0,485,0,0,60,160,649,0,31,0,0
2010,20100807101682,8602,2500,1,1,6163336.401981000,37,2,100,36,,40,111,200,1634.61,0,2,0,45,0,185,0,480,0,0,20,0,135,0,78,0,495
2010,20100807101685,8603,2703,1,1,2427825.054943000,36,2,100,36,,31,131,231,370.0,0,0,0,15,0,130,0,450,25,0,0,0,257,0,45,0,518
2010,20100807101687,8604,4200,1,1,2057165.087221000,74,1,100,74,,41,125,240,1461.53,0,0,0,50,0,50,0,521,0,0,1,0,788,0,10,0,20
2010,20100807101691,8605,4804,1,1,3288921.615614000,30,2,100,30,,17,9999,9999,99999.99,175,0,0,30,0,120,0,615,0,0,25,0,440,0,35,0,0
2010,20100807101692,8606,3700,1,1,10069909.73020400,54,2,100,53,,30,150,251,884.61,0,0,0,30,0,175,0,410,0,0,0,25,125,0,50,0,625
2010,20100807101693,8607,2204,1,1,6895111.415662000,56,2,110,56,,30,125,240,461.53,60,0,0,55,0,150,0,550,0,115,0,0,40,0,60,0,410
2010,20100807101704,8608,2600,1,1,2925962.807627000,51,1,100,51,,30,140,160,0.0,0,0,0,40,0,35,0,860,0,0,60,0,405,0,40,0,0
2010,20100807101705,8609,2601,1,1,6598902.912537000,45,1,100,44,,15,180,260,260.0,60,0,0,90,0,210,0,600,0,0,30,0,390,0,30,0,0
2010,20100807101708,8610,2000,1,1,1498807.509932000,58,2,131,57,,30,9999,9999,99999.99,0,0,0,90,0,495,0,795,0,0,0,0,60,0,0,0,0
2010,20100807101712,8611,3900,1,1,4918949.418560000,49,2,100,49,,32,127,251,99999.99,0,0,0,80,0,75,0,720,5,0,90,0,110,0,80,0,0
2010,20100807101714,8612,5100,1,1,6344143.854910000,41,2,100,41,,30,9999,9999,99999.99,0,0,0,65,0,125,0,495,0,0,0,0,330,0,70,355,0
2010,20100807101716,8613,3600,1,1,39540819.36662400,24,1,100,24,,40,140,160,570.0,0,0,0,100,0,145,0,480,0,0,65,0,580,0,70,0,0
2010,20100807101718,8614,2500,1,1,5005166.453053000,70,1,100,69,,40,134,291,99999.99,0,0,0,80,0,190,20,540,30,0,50,0,500,0,30,0,0
2010,20100807101720,8615,4809,1,1,5052098.254055000,15,1,100,15,,13,9999,9999,99999.99,0,0,0,80,0,2,0,792,0,0,0,0,258,265,43,0,0
2010,20100807101722,8616,107,1,1,7382295.558437000,34,2,100,34,,21,150,135,423.07,16,0,0,0,0,0,0,813,0,192,0,0,44,0,120,0,255
2010,20100807101723,8617,2900,1,1,6024000.758954000,60,1,100,60,,41,150,150,240.0,0,0,0,40,0,187,0,578,0,0,20,0,455,0,85,0,75
